title,date,wordcount,comments,interactions,images,videos,tags,category,time_since_posted,popularity_score
TS Christopher Nguyễn: Việt Nam đứng trước cơ hội nghìn năm có một,"Thứ ba, 11/3/2025, 10:45 (GMT+7)",1369.875,3.2894834852652206,7.9664464669417665,2.0,0.0,"Việt Nam, Christopher Nguyễn, Trí tuệ nhân tạo - AI, bán dẫn, AISC 2025, AISC",7,913.25,0.059478303049225995
Apple cân nhắc tạo iPhone không cổng kết nối,"Thứ hai, 17/3/2025, 16:00 (GMT+7)",403.0,3.5290315131168777,5.43288572956666,2.0,0.0,"iPhone 17, iPhone 17 Air, iPhone không dây, iPhone không dùng cổng kết nối",7,764.0,0.03834678743471047
Elon Musk xem xét ứng dụng blockchain trong chính phủ Mỹ,"Thứ ba, 28/1/2025, 07:00 (GMT+7)",757.0,1.407223424814969,2.189882754307669,1.0,0.0,"Elon Musk, Blockchain, DOGE",7,1923.4062499999995,0.0020441225903414205
"Mạng 5G Viettel có hơn 5,5 triệu người dùng","Thứ bảy, 1/3/2025, 06:15 (GMT+7)",522.0,3.8395684857501293,6.581928287799243,1.0,0.0,"Vinaphone, Viettel Telecom, 5G",7,1157.75,0.04100311949804659
Robot hình người 'có độ hoàn thiện cao' của Trung Quốc,"Thứ hai, 13/1/2025, 12:00 (GMT+7)",657.0,4.224532735474765,7.870923801566088,0.0,0.07622030184054507,"Trung Quốc, Robot, Robot hình người",7,1923.4062499999995,0.04254799298735781
iPhone 16 chật vật trở lại thị trường Indonesia,"Thứ bảy, 8/3/2025, 06:20 (GMT+7)",396.0,2.4609733977724844,4.670561872106978,1.0,0.0,"Indonesia, Apple Inc., iPhone 16, Indonesia cấm iPhone 16",7,989.6666666666666,0.017632970467933128
Người dùng ChatGPT tăng vọt nhờ AI tạo ảnh,"Thứ tư, 2/4/2025, 16:17 (GMT+7)",578.0,3.2894834852652206,5.457676342568397,1.0,0.0,"Trí tuệ nhân tạo - AI, Ghibli, OpenAI, AI tạo ảnh, ChatGPT",7,379.71666666666664,0.05522548809036648
Bill Gates: Intel đang lạc lối,"Thứ bảy, 8/2/2025, 13:00 (GMT+7)",640.0,4.16557447166935,7.878420487952488,1.0,0.0,"Intel, Microsoft, Bill Gates",7,1655.0,0.04687430071605076
"Có nên chi vài triệu mua máy hút ẩm, dùng 1-2 tháng?","Thứ hai, 17/2/2025, 07:39 (GMT+7)",231.0,4.224532735474765,8.540520849435591,0.0,0.0,"đồ gia dụng, Trời nồm ẩm, máy hút ẩm",7,1444.35,0.061043367172981235
Mô hình hé lộ thiết kế thực của iPhone giá rẻ,"Thứ bảy, 18/1/2025, 10:00 (GMT+7)",298.0,3.49256337708216,5.795067455983555,1.0,0.0,"Apple Inc., iPhone giá rẻ, iPhone 16, iPhone SE 4, iPhone 16e",7,1923.4062499999995,0.018342373890313315
Ông Trump sẽ quyết định số phận TikTok trong 30 ngày tới,"Thứ hai, 27/1/2025, 08:00 (GMT+7)",650.0,2.9215515696602745,5.53014046737745,1.0,0.0,"Donald Trump, TikTok, Mỹ cấm TikTok, Mỹ mua lại TikTok",7,1923.4062499999995,0.015358639964209442
Musk chia sẻ bài viết về Starlink tại Việt Nam,"Thứ sáu, 4/4/2025, 07:34 (GMT+7)",596.0,3.3752780124309645,6.56805198516587,2.0,0.0,"SpaceX, Elon Musk, Starlink, Internet vệ tinh",7,340.43333333333334,0.06922505712628295
Mỹ và châu Âu không tìm được tiếng nói chung về AI,"Thứ tư, 12/2/2025, 11:30 (GMT+7)",852.0,2.8571496719902085,5.599918705386273,1.0,0.0,"Trí tuệ nhân tạo - AI, công nghệ, AI Action Summit 2025",7,1560.5,0.018813098285134257
"Bình Định làm ứng dụng tra cứu dữ liệu đất đai, quy hoạch","Thứ sáu, 24/1/2025, 07:00 (GMT+7)",856.0,1.1117290226882115,2.9998726908778486,3.0,0.0,"Bình Định, app, đất đai, Chuyển đổi số, ứng dụng webgis",7,1923.4062499999995,0.0025767942532517294
Tiền ảo Pi Network liên tiếp gia hạn KYC,"Thứ bảy, 1/2/2025, 09:00 (GMT+7)",1022.0,4.224532735474765,8.785430745730714,2.0,0.0,Pi Network,7,1827.0,0.06234430287814493
"TCL, Hisense bị kiện liên quan đến TV QLED","Thứ sáu, 14/3/2025, 05:57 (GMT+7)",1018.0,3.3752780124309645,7.146523354937265,2.0,0.0,"Hisense, TCL, QLED, Quantum Dot",7,846.05,0.05223420472626794
Kiếm chục nghìn USD từ game 'tạo bằng vài câu lệnh AI',"Chủ nhật, 9/3/2025, 05:00 (GMT+7)",1190.0,3.49256337708216,7.082447042898551,1.0,0.0,"Trí tuệ nhân tạo - AI, Lập trình viên, Lập trình game",7,967.0,0.048452485566738895
Đổ xô mua máy hút ẩm,"Thứ hai, 17/2/2025, 16:28 (GMT+7)",983.0,4.224532735474765,8.785430745730714,2.0,0.0,"Xiaomi, máy hút ẩm, Lumias, NWT",7,1435.5333333333333,0.06992848157778067
Ông chủ ChatGPT nói sẽ không kiện DeepSeek,"Thứ ba, 4/2/2025, 13:01 (GMT+7)",551.0,4.224532735474765,8.785430745730714,1.0,0.0,"Trí tuệ nhân tạo - AI, OpenAI, Sam Altman, DeepSeek",7,1750.9833333333333,0.06497601432844811
Điểm yếu của iPhone 17 Air và Galaxy S25 Slim,"Thứ sáu, 17/1/2025, 07:45 (GMT+7)",458.0,3.7256139712740377,6.497204076707998,1.0,0.0,"Samsung, Apple Inc., Smartphone, iPhone 17, iPhone 17 Air, Galaxy S25 Slim",7,1923.4062499999995,0.02413169879279461
Cơ hội kiếm nghìn USD khi bán video cho công ty AI,"Chủ nhật, 12/1/2025, 21:00 (GMT+7)",983.0,1.9873141109995494,4.632189845039805,1.0,0.0,"Trí tuệ nhân tạo - AI, Dữ liệu, đào tạo AI",7,1923.4062499999995,0.007007804780130735
Google ra mô hình AI Gemma 3 'siêu nhẹ',"Thứ năm, 13/3/2025, 05:00 (GMT+7)",471.0,4.224532735474765,7.494876127169097,2.0,0.0,"Google, Gemma 3",7,871.0,0.06446348469909191
Cơ quan ở Việt Nam rút ngắn thời gian tìm tài liệu nhờ AI,"Thứ bảy, 15/3/2025, 12:00 (GMT+7)",799.0,3.1963873565761647,5.774343624751089,2.0,0.0,"Trí tuệ nhân tạo - AI, Công ty Meta, Llama, Mã nguồn mở",7,816.0,0.03635672705164862
Nhóm kỹ sư FPT viết phần mềm camera cạnh tranh thế giới,"Thứ hai, 13/1/2025, 07:00 (GMT+7)",1021.0,3.2894834852652206,7.771063026672814,2.0,0.0,"FPT, Kỹ sư, Camera an ninh, FPT Camera, FPT Camera Agent",7,1923.4062499999995,0.032185779739495365
Galaxy S25 Ultra vượt iPhone 16 Pro Max về hiệu năng,"Thứ bảy, 15/2/2025, 12:00 (GMT+7)",336.0,3.146685785651782,5.71079080880336,1.0,0.07622030184054507,"Samsung Galaxy S25 Ultra, Galaxy S25 Ultra vượt iPhone 16 Pro Max về hiệu năng, iPhone 16 Pro Max, iPhone 16 Pro Max thua Galaxy S25 Ultra",7,1488.0,0.0220287554794328
Chiến lược địa phương hóa trên hệ sinh thái gia dụng Toshiba,"Thứ hai, 13/1/2025, 11:00 (GMT+7)",736.0,0.0,0.0,2.0,0.07622030184054507,"Toshiba, thiết bị gia dụng, Tech Awards",7,1923.4062499999995,0.0
Ma trận' TV công nghệ chấm lượng tử QLED,"Thứ sáu, 21/3/2025, 05:00 (GMT+7)",864.0,2.360708314405224,4.632189845039805,3.0,0.0,"Samsung, Hisense, TCL, QLED, Quantum Dot",7,679.0,0.023254576550164236
SuperNode của Pi Network bị nghi ngờ tính phi tập trung,"Thứ tư, 26/3/2025, 19:30 (GMT+7)",1363.0,4.224532735474765,7.624793402261502,1.0,0.0,Pi Network,7,544.5,0.07261286798126447
Mở đăng ký chương trình tìm kiếm dự án game tiềm năng 2025,"Thứ ba, 25/3/2025, 13:10 (GMT+7)",708.0,0.0,0.0,2.0,0.0,,7,574.8333333333334,0.0
Galaxy S25 Ultra thua iPhone 16 Pro Max khi đọ thời lượng pin,"Thứ bảy, 8/2/2025, 05:00 (GMT+7)",320.0,4.224532735474765,6.482730776067105,0.0,0.07622030184054507,"Smartphone, pin, thời lượng pin, iPhone 16 Pro Max, Samsung Galaxy S25 Ultra",7,1663.0,0.03769905622224119
Hạ viện Mỹ 'cấm nhân viên dùng DeepSeek',"Thứ sáu, 31/1/2025, 09:53 (GMT+7)",488.0,4.224532735474765,8.785430745730714,1.0,0.0,"Mỹ, Trung Quốc, Trí tuệ nhân tạo - AI, DeepSeek",7,1850.1166666666666,0.07438910597038542
TV LG nhận cú đúp giải thưởng tại Tech Awards 2024,"Thứ ba, 21/1/2025, 10:00 (GMT+7)",715.0,0.0,0.0,3.0,0.0,"TV OLED, Tech Awards, TV LG OLED",7,1923.4062499999995,0.0
"Bị cấm bán, Apple xem xét sản xuất iPhone tại Indonesia","Thứ năm, 13/2/2025, 06:15 (GMT+7)",416.0,4.037374251912341,5.6891275721607535,1.0,0.0,"Indonesia, sản xuất iPhone, Apple Inc., iPhone 16",7,1541.75,0.029036470509858824
"DeepSeek 'tốn hơn tỷ USD thay vì 5,6 triệu USD cho AI'","Thứ hai, 3/2/2025, 07:51 (GMT+7)",1048.0,4.224532735474765,8.785430745730714,1.0,0.0,"Trí tuệ nhân tạo - AI, AI Trung Quốc, DeepSeek, AI giá rẻ",7,1780.15,0.07438910597038542
Kênh HBO và Cinemax ngừng phát sóng trong gói HBO Go tại Việt Nam,"Thứ hai, 3/3/2025, 06:08 (GMT+7)",564.0,4.224532735474765,8.255989504688674,2.0,0.0,"HBO, Cinemax",7,1109.8666666666666,0.06299441548588014
Ảnh dựng iPhone 17 Pro với camera khác biệt,"Thứ năm, 20/2/2025, 07:00 (GMT+7)",358.0,3.8395684857501293,6.766862155137862,1.0,0.0,"Apple Inc., ảnh dựng, iPhone 17, iPhone 17 Pro Max, iPhone 17 Pro",7,1373.0,0.038174326754396505
Ông chủ ChatGPT xác nhận phát triển thiết bị AI,"Thứ sáu, 7/2/2025, 09:42 (GMT+7)",574.0,2.9215515696602745,5.599918705386273,1.0,0.0,"Jony Ive, OpenAI, AI tạo sinh, thiết bị ChatGPT, Thiết bị AI tạo sinh",7,1682.3,0.017929045938633474
Alibaba ra mô hình AI 'vượt trội DeepSeek',"Thứ tư, 29/1/2025, 23:30 (GMT+7)",479.0,4.224532735474765,8.785430745730714,1.0,0.0,"Alibaba, DeepSeek, Qwen 2.5",7,1884.5,0.07233871669681197
Mặt sau của iPhone 17 Air lộ diện,"Thứ năm, 23/1/2025, 09:00 (GMT+7)",496.0,4.0817698353523815,6.982493773638197,1.0,0.0,"iPhone, Apple Inc., iPhone 17, iPhone 17 Air",7,1923.4062499999995,0.0321462820956791
Trang phục biểu tượng của các tỷ phú công nghệ,"Thứ ba, 11/3/2025, 06:22 (GMT+7)",754.0,2.250109956422129,3.801185964619552,3.5,0.0,"Tim Cook, Steve Jobs, Mark Zuckerberg, Bill Gates, Tỷ phú công nghệ, Jack Dorsey, Jensen Huang, Tỷ phú",7,917.6333333333333,0.012560832243649489
Internet di động Việt Nam vào top 20 thế giới,"Thứ năm, 20/3/2025, 09:00 (GMT+7)",780.0,4.224532735474765,8.785430745730714,2.0,0.0,"Việt Nam, 5G, Speedtest, Mạng di động, Ookla",7,699.0,0.07438910597038542
CEO Bybit: Pi Network nguy hiểm hơn meme coin,"Chủ nhật, 9/3/2025, 08:00 (GMT+7)",891.0,4.224532735474765,8.785430745730714,1.0,0.0,"Pi Network, Bybit, Ben Zhou",7,964.0,0.07438910597038542
Thiết kế camera iPhone 17 Pro Max tiếp tục lộ diện,"Thứ hai, 24/2/2025, 11:58 (GMT+7)",386.0,3.66390152771644,6.482730776067105,1.0,0.0,"ảnh thực tế, iPhone 17, iPhone 17 Pro Max, thiết kế iPhone 17",7,1272.0333333333333,0.03592510181018
Qualcomm ra chip hỗ trợ AI tạo sinh cho smartphone tầm trung,"Thứ sáu, 14/2/2025, 08:30 (GMT+7)",398.0,0.6983533452331834,0.0,1.0,0.0,"Snapdragon, Qualcomm, Trí tuệ nhân tạo - AI, Snapdragon 6",7,1515.5,0.0004407867548541098
Thành lập trung tâm ươm tạo bán dẫn để phát triển nguồn nhân lực,"Thứ bảy, 29/3/2025, 06:22 (GMT+7)",747.0,1.8268242635234546,3.285213586494452,1.0,0.0,"FPT, Bán dẫn, Trung tâm Đổi mới sáng tạo Quốc gia",7,485.6333333333333,0.015278352139991482
Các 'tinh hoa công nghệ' Trung Quốc nói gì trong cuộc gặp ông Tập?,"Thứ bảy, 22/2/2025, 09:55 (GMT+7)",892.0,4.224532735474765,8.785430745730714,2.0,0.0,"Trung Quốc, Tập Cận Bình",7,1322.0833333333333,0.07438910597038542
Ý tưởng của Samsung về smartphone gập bốn,"Thứ bảy, 5/4/2025, 08:57 (GMT+7)",272.0,3.3752780124309645,5.045729088870345,1.0,0.0,"Samsung, Huawei, TCL, smartphone gập, smartphone gập bốn",7,315.05,0.057560305214679044
iPhone gập có thể sử dụng bản lề kim loại lỏng,"Thứ bảy, 22/3/2025, 10:00 (GMT+7)",308.0,3.812161929543245,6.609398949257157,1.0,0.0,"iPhone, Apple Inc., iPhone màn hình gập, iPhone gập, iPhone Fold",7,650.0,0.05719425096202859
DeepSeek đạt hơn 22 triệu người dùng hàng ngày,"Chủ nhật, 9/2/2025, 06:00 (GMT+7)",579.0,4.224532735474765,8.654654898535506,2.0,0.0,"Trí tuệ nhân tạo - AI, OpenAI, Doubao, DeepSeek",7,1638.0,0.05793096019992886
Chuyên mục Số Hóa đổi tên thành Công Nghệ,"Thứ tư, 15/1/2025, 10:30 (GMT+7)",535.0,1.637692416600805,3.52676838122396,1.0,0.0,"Số Hóa, chuyên mục, Công Nghệ",7,1923.4062499999995,0.0037610825506013998
Cô gái Việt dùng AI dạy tiếng Anh cho hàng triệu người,"Thứ năm, 13/2/2025, 07:00 (GMT+7)",1275.0,4.224532735474765,8.785430745730714,2.0,0.0,"App Store, Học tiếng Anh, ELSA Speak",7,1541.0,0.06518144239568605
"DeepSeek tạm ngừng nạp tiền API, sắp tăng giá dịch vụ","Thứ năm, 6/2/2025, 19:52 (GMT+7)",572.0,4.224532735474765,7.521493536772412,1.0,0.0,DeepSeek,7,1696.1333333333334,0.044130144848688505
Samsung hé lộ Galaxy S25 Edge siêu mỏng,"Thứ năm, 23/1/2025, 03:27 (GMT+7)",376.0,3.2439258298907254,5.076259059862209,0.0,0.07700734580820653,"Samsung, Samsung Galaxy S25, S25 Edge",7,1923.4062499999995,0.014056636940346113
"Vision AI - bộ trí tuệ nhân tạo cho màn hình, TV của Samsung","Thứ hai, 20/1/2025, 20:09 (GMT+7)",699.0,0.0,0.0,3.5,0.0,"Samsung, Trí tuệ nhân tạo - AI, Vision AI",7,1923.4062499999995,0.0
iPhone 'giá rẻ' lộ diện qua video,"Thứ hai, 27/1/2025, 19:00 (GMT+7)",472.0,3.812161929543245,6.064009415234751,0.0,0.07622030184054507,"iPhone, Apple Inc., iPhone SE 4",7,1923.4062499999995,0.024277151660492144
VTV nêu lý do kênh biến mất trên một số nền tảng truyền hình,"Chủ nhật, 19/1/2025, 23:34 (GMT+7)",620.0,0.0,0.0,1.0,0.0,"VTV, Đài truyền hình Việt Nam, MyTV, FPT Play, Truyền hình, TV360",7,1923.4062499999995,0.0
Canon ra máy ảnh chuyên quay vlog tầm giá 25 triệu đồng,"Thứ bảy, 29/3/2025, 08:00 (GMT+7)",915.0,1.407223424814969,2.189882754307669,3.5,0.0,"Canon, Canon EOS R50V, Canon Powershot V1",7,484.0,0.007804370431039897
Vietnam Game Awards 2025 thêm hai giải thưởng cho game Việt,"Thứ hai, 17/3/2025, 15:00 (GMT+7)",640.0,0.0,0.0,1.0,0.0,,7,765.0,0.0
5 lưu ý khi sử dụng chế độ hút ẩm trên điều hòa,"Thứ năm, 20/2/2025, 05:00 (GMT+7)",51.0,1.9873141109995494,5.249448306825315,0.0,0.07622030184054507,"máy lạnh, hút ẩm, Trời nồm ẩm, điều hòa",7,1375.0,0.015081015536920556
AI đang 'kéo lùi sự tiến bộ của smartphone',"Chủ nhật, 23/3/2025, 05:00 (GMT+7)",1369.875,3.2894834852652206,5.249448306825315,1.0,0.0,"Trí tuệ nhân tạo - AI, Smartphone AI",7,631.0,0.03896023583123478
Thái Nguyên muốn dùng blockchain để phát triển kinh tế,"Chủ nhật, 30/3/2025, 21:56 (GMT+7)",546.0,2.9215515696602745,4.142622583293403,1.0,0.0,Blockchain,7,446.06666666666666,0.03374761493406462
"Elon Musk, Sam Altman đấu khẩu vì dự án AI 500 tỷ USD","Thứ năm, 23/1/2025, 06:50 (GMT+7)",609.0,4.224532735474765,8.22418445313471,1.0,0.0,"Trí tuệ nhân tạo - AI, Elon Musk, OpenAI, Sam Altman",7,1923.4062499999995,0.05025789188616342
Robot hình người đang 'tiến hóa' đến đâu?,"Chủ nhật, 2/3/2025, 05:00 (GMT+7)",154.0,4.224532735474765,8.785430745730714,0.0,0.07622030184054507,"Robot, Tesla, Robot hình người, Unitree",7,1135.0,0.07438910597038542
"Galaxy A56 - cải tiến thiết kế, tích hợp AI","Thứ ba, 11/3/2025, 19:00 (GMT+7)",550.0,3.146685785651782,4.98308481791705,3.5,0.0,"smartphone tầm trung, smartphone AI, Samsung Galaxy A56, Galaxy A56, Galaxy A 2025",7,905.0,0.026495988747984308
"Người dùng rút hơn 5,5 tỷ USD khỏi sàn Bybit sau khi bị hack","Chủ nhật, 23/2/2025, 12:59 (GMT+7)",849.0,4.059793682827491,8.518122163927208,2.0,0.0,"Bybit, Ben Zhou",7,1295.0166666666667,0.059794266070831124
Công ty mẹ TikTok ra AI tạo video chỉ từ một bức ảnh,"Thứ năm, 6/2/2025, 11:30 (GMT+7)",446.0,4.224532735474765,8.785430745730714,0.0,0.07622030184054507,"Trí tuệ nhân tạo - AI, TikTok, ByteDance, AI tạo video",7,1704.5,0.06906672680077955
Elon Musk trả 10 triệu USD dàn xếp vụ kiện khóa tài khoản Trump,"Thứ năm, 13/2/2025, 08:22 (GMT+7)",317.0,2.637210047541738,5.6891275721607535,1.0,0.0,"Mỹ, Donald Trump, Elon Musk",7,1539.6333333333334,0.018697162412581177
DeepSeek lan đến chợ bán buôn lớn nhất Trung Quốc,"Thứ tư, 26/2/2025, 05:00 (GMT+7)",1369.875,3.784058982188853,8.785430745730714,1.0,0.0,"Trung Quốc, DeepSeek",7,1231.0,0.06394151919032716
Ứng dụng thay quần áo bằng AI gây sốt tại Việt Nam,"Thứ năm, 20/2/2025, 11:06 (GMT+7)",861.0,0.0,0.0,1.0,0.0,"Trí tuệ nhân tạo - AI, Chỉnh sửa ảnh, Meitu, BeautyCam, Ảnh AI, AI thay đồ",7,1368.9,0.0
Musk chia sẻ lại bức ảnh ông từng xóa 9 năm trước,"Thứ ba, 21/1/2025, 14:00 (GMT+7)",492.0,2.552688360458761,7.0386134555084,1.0,0.0,"Mạng xã hội X, mạng xã hội, Tỷ phú công nghệ, Elon Musk",7,1923.4062499999995,0.024484714106921643
Bố già AI' tại Meta ca ngợi DeepSeek của Trung Quốc,"Thứ ba, 28/1/2025, 05:00 (GMT+7)",797.0,4.224532735474765,8.785430745730714,2.0,0.0,"Trí tuệ nhân tạo - AI, DeepSeek",7,1923.4062499999995,0.061488075302438404
CEO Samsung qua đời,"Thứ ba, 25/3/2025, 09:19 (GMT+7)",370.0,2.715595077708695,8.529348910929787,1.0,0.0,"Samsung, CEO Samsung, Han Jong-hee",7,578.6833333333333,0.07355272286612027
Toàn cảnh Tech Awards 2024,"Thứ hai, 20/1/2025, 19:00 (GMT+7)",37.0,0.0,0.0,0.0,0.07622030184054507,"TP HCM, Tech Awards, Tech Awards 2024",7,1923.4062499999995,0.0
Mỹ tìm cách giảm phụ thuộc GPS,"Thứ năm, 6/3/2025, 11:29 (GMT+7)",488.0,2.360708314405224,3.6697419368498783,1.0,0.0,"Định vị, GPS",7,1032.5166666666667,0.011282629823359785
Yếu tố giúp điều hòa Panasonic đạt giải tại Tech Awards 2024,"Thứ ba, 14/1/2025, 14:00 (GMT+7)",1369.875,0.0,0.0,3.0,0.0,"Panasonic, Tech Awards 2024. điều hòa Panasonic, điều hòa được yêu thích",7,1923.4062499999995,0.0
"Lời kêu gọi tẩy chay Facebook, Instagram 'không nhiều tác dụng'","Thứ bảy, 25/1/2025, 15:43 (GMT+7)",841.0,2.4609733977724844,4.670561872106978,1.0,0.0,"Facebook, Mark Zuckerberg, Công ty Meta",7,1923.4062499999995,0.009366256717929924
Huawei trở lại ngôi đầu smartphone Trung Quốc,"Thứ tư, 22/1/2025, 19:00 (GMT+7)",491.0,4.224532735474765,8.119268619133136,2.0,0.0,"Huawei, Thị trường smartphone, Apple Inc., Thị trường Trung Quốc",7,1923.4062499999995,0.05448398915538053
Vconnex đưa 10.000 camera Việt sang thị trường châu Âu,"Thứ bảy, 15/2/2025, 08:00 (GMT+7)",765.0,0.0,0.0,3.0,0.0,"châu Âu, camera, VMS, Vconnex",7,1492.0,0.0
Giáo sư Nguyễn Đức Khương: Chúng tôi sẵn sàng giải những bài toán lớn,"Thứ sáu, 28/2/2025, 00:03 (GMT+7)",1369.875,4.224532735474765,8.785430745730714,3.0,0.0,"thu hút nhân tài, Nhà khoa học, Nguyễn Đức Khương, Chuyển đổi số, AVSE Global, Nghị quyết 57",7,1187.95,0.0688856347623325
Facebook Messenger lỗi hơn một giờ,"Thứ ba, 11/2/2025, 15:33 (GMT+7)",454.0,2.552688360458761,4.2904977377335465,2.0,0.0,"Facebook, Facebook Messenger, Công ty Meta, lỗi nhắn tin",7,1580.45,0.010344994945239066
Internet vệ tinh của Musk đang được sử dụng thế nào,"Thứ năm, 27/3/2025, 09:40 (GMT+7)",1369.875,4.224532735474765,6.95961512793757,1.0,0.07622030184054507,"SpaceX, Elon Musk, Starlink",7,530.3333333333334,0.07438910597038542
Phong cách Japandi tối giản trên sản phẩm Toshiba,"Thứ sáu, 17/1/2025, 18:00 (GMT+7)",720.0,0.0,0.0,3.0,0.0,"Toshiba, tủ lạnh, Tech Awards 2024",7,1923.4062499999995,0.0
CEO OpenAI: Lập trình viên phải học dùng AI hoặc mất việc,"Chủ nhật, 23/3/2025, 12:20 (GMT+7)",681.0,4.037374251912341,7.027509776562395,1.0,0.0,"Trí tuệ nhân tạo - AI, OpenAI, Sam Altman",7,623.6666666666666,0.06412961474274993
iPhone thời AI' bị khai tử,"Thứ năm, 20/2/2025, 18:27 (GMT+7)",488.0,2.637210047541738,4.3370792639660785,1.0,0.0,"HP, Trí tuệ nhân tạo - AI, Humane, AI Pin, AI Phone",7,1361.55,0.012484334452307448
Ứng dụng độc hại bị phát hiện trên Google ngày càng tăng,"Chủ nhật, 2/2/2025, 12:00 (GMT+7)",619.0,1.407223424814969,2.649274202709376,1.0,0.0,"Android, Google, Play Store, Ứng dụng lừa đảo",7,1800.0,0.0027158711849457843
Andean Medjedovic - tài năng toán học bị truy nã vì hack dự án blockchain Việt,"Thứ tư, 5/2/2025, 12:00 (GMT+7)",1038.0,3.5643291268772246,8.139318539091079,2.0,0.0,"Hacker, Blockchain, KyberSwap, Andean Medjedovic, Kyper",7,1728.0,0.04489965031207127
Nhiều người chơi thất vọng khi giá Pi xuống dưới một USD,"Thứ bảy, 22/3/2025, 06:46 (GMT+7)",1240.0,4.224532735474765,8.785430745730714,1.0,0.0,Pi Network,7,653.2333333333333,0.07438910597038542
Ngoại hình bốn phiên bản iPhone 17,"Thứ tư, 26/2/2025, 09:18 (GMT+7)",396.0,4.224532735474765,8.763403502712965,1.0,0.0,"iPhone 17, iPhone 17 Pro Max, iPhone 17 Air, iPhone 17 Pro, thiết kế iPhone 17",7,1226.7,0.06748293343748084
